Base Currency,Currency,Exchange Rate
TMT,MVR,4.415094
TMT,MWK,495.238095
TMT,MXN,5.146325
TMT,MYR,1.16013
TMT,MZN,18.255319
TMT,NAD,4.742198
TMT,NGN,413.162119
TMT,NIO,10.506122
TMT,NOK,2.875803
TMT,NPR,41.0864
TMT,NZD,0.495702
TMT,OMR,0.109952
TMT,PAB,0.285963
TMT,PEN,0.960448
TMT,PGK,1.216446
TMT,PHP,16.863542
TMT,PKR,80.4375
TMT,PLN,1.028983
TMT,PYG,1875.409836
TMT,QAR,1.040906
TMT,RON,1.240931
TMT,RSD,28.577999
TMT,RUB,23.122695
TMT,RWF,416
TMT,SAR,1.072362
TMT,SBD,2.333636
TMT,SCR,4.066351
TMT,SDG,171.342986
TMT,SEK,2.631135
TMT,SGD,0.36749
TMT,SHP,0.212678
TMT,SLE,6.868579
TMT,SLL,6868.579052
TMT,SOS,162.911392
TMT,SRD,10.872228
TMT,SSP,1298.360656
TMT,STN,5.96487
TMT,SYP,3158.282209
TMT,SZL,4.742198
TMT,THB,9.027945
TMT,TJS,2.63655
TMT,TND,0.825066
TMT,TOP,0.685714
TMT,TRY,12.267038
TMT,TTD,1.939348
TMT,TVD,0.42758
TMT,TWD,8.968641
TMT,TZS,703.759398
TMT,UAH,12.107025
TMT,UGX,1033.73494
TMT,USD,0.285975
TMT,UYU,11.179153
TMT,UZS,3434.4299
TMT,VES,86.181061
TMT,VND,7511.490479
TMT,VUV,34.105138
TMT,WST,0.791696
TMT,XAF,159.70198
TMT,XCD,0.772101
TMT,XCG,0.511874
TMT,XDR,0.207516
TMT,XOF,159.70198
TMT,XPF,29.053058
TMT,YER,68.068227
TMT,ZAR,4.742198
TMT,ZMW,6.316564
TMT,ZWG,7.429523
TMT,ZWL,7.429531
TND,TND,1
TND,AED,1.271801
TND,AFN,22.782517
TND,ALL,28.550805
TND,AMD,131.979426
TND,ANG,0.619884
TND,AOA,322.226848
TND,ARS,502.919849
TND,AUD,0.518376
TND,AWG,0.619884
TND,AZN,0.588427
TND,BAM,0.57664
TND,BBD,0.692608
TND,BDT,42.356972
TND,BGN,0.57664
TND,BHD,0.13021
TND,BIF,1024.591167
TND,BMD,0.346304
TND,BND,0.445012
TND,BOB,2.39917
TND,BRL,1.897615
TND,BSD,0.346304
TND,BTN,31.108175
TND,BWP,4.628014
TND,BYN,1.016404
TND,BZD,0.692608
TND,CAD,0.474324
TND,CDF,789.418853
TND,CHF,0.274527
TND,CLF,0.007929
TND,CLP,313.419693
TND,CNH,2.418378
TND,CNY,2.42445
TND,COP,1304.639974
TND,CRC,171.95799
TND,CUP,8.311294
TND,CVE,32.509585
TND,CZK,7.133414
TND,DJF,61.545477
TND,DKK,2.199554
TND,DOP,21.833404
TND,DZD,44.839708
TND,EGP,16.508031
TND,ERN,5.194559
TND,ETB,53.758108
TND,EUR,0.294831
TND,FJD,0.787445
TND,FKP,0.25728
TND,FOK,2.199554
TND,GBP,0.25728
TND,GEL,0.933069
TND,GGP,0.25728
TND,GHS,3.628342
TND,GIP,0.25728
TND,GMD,25.475602
TND,GNF,3027.28131
TND,GTQ,2.655364
TND,GYD,72.402582
TND,HKD,2.694206
TND,HNL,9.130799
TND,HRK,2.221407
TND,HTG,45.350583
TND,HUF,113.473833
TND,IDR,5842.683088
TND,ILS,1.102911
TND,IMP,0.25728
TND,INR,31.108204
TND,IQD,453.509524
TND,IRR,14725.308911
TND,ISK,43.401474
TND,JEP,0.25728
TND,JMD,55.126713
TND,JOD,0.245529
TND,JPY,54.256801
TND,KES,44.666473
TND,KGS,30.277553
TND,KHR,1388.058641
TND,KID,0.518375
TND,KMF,145.047545
TND,KRW,503.273955
TND,KWD,0.10637
TND,KYD,0.288586
TND,KZT,175.140489
TND,LAK,7500.109489
TND,LBP,30994.199702
TND,LKR,107.248062
TND,LRD,61.656091
TND,LSL,5.732445
TND,LYD,1.871351
TND,MAD,3.155558
TND,MDL,5.808411
TND,MGA,1583.940515
TND,MKD,18.176654
TND,MMK,727.332606
TND,MNT,1230.818893
TND,MOP,2.775029
TND,MRU,13.788231
TND,MUR,16.000942
TND,MVR,5.351319
TND,MWK,602.354349
TND,MXN,6.228859
TND,MYR,1.419368
TND,MZN,22.128452
TND,NAD,5.732445
TND,NGN,500.809886
TND,NIO,12.733494
TND,NOK,3.488066
TND,NPR,49.773079
TND,NZD,0.600767
TND,OMR,0.133153
TND,PAB,0.346304
TND,PEN,1.164571
TND,PGK,1.474872
TND,PHP,20.49029
TND,PKR,97.325777
TND,PLN,1.245184
TND,PYG,2298.052858
TND,QAR,1.260546
TND,RON,1.502303
TND,RSD,34.60107
TND,RUB,27.796729
TND,RWF,504.783247
TND,SAR,1.29864
TND,SBD,2.821787
TND,SCR,4.930295
TND,SDG,188.34167
TND,SEK,3.190229
TND,SGD,0.445012
TND,SHP,0.25728
TND,SLE,8.324883
TND,SLL,8324.883258
TND,SOS,197.489324
TND,SRD,13.175378
TND,SSP,1600.572021
TND,STN,7.22337
TND,SYP,3816.428922
TND,SZL,5.732445
TND,THB,10.925948
TND,TJS,3.188298
TND,TMT,1.212024
TND,TOP,0.83249
TND,TRY,14.892565
TND,TTD,2.351338
TND,TVD,0.518375
TND,TWD,10.866496
TND,TZS,854.799948
TND,UAH,14.656498
TND,UGX,1254.397576
TND,USD,0.346305
TND,UYU,13.563945
TND,UZS,4184.492284
TND,VES,104.366114
TND,VND,9056.109055
TND,VUV,41.587027
TND,WST,0.958676
TND,XAF,193.396726
TND,XCD,0.935021
TND,XCG,0.619884
TND,XDR,0.251303
TND,XOF,193.396726
TND,XPF,35.182822
TND,YER,82.520596
TND,ZAR,5.732454
TND,ZMW,7.672953
TND,ZWG,8.997218
TND,ZWL,8.997235
TOP,TOP,1
TOP,AED,1.532338
TOP,AFN,27.340172
TOP,ALL,34.306515
TOP,AMD,158.821663
TOP,ANG,0.746871
TOP,AOA,382.742799
TOP,ARS,605.946218
TOP,AUD,0.623874
TOP,AWG,0.746871
TOP,AZN,0.706864
TOP,BAM,0.694128
TOP,BBD,0.834493
TOP,BDT,50.885568
TOP,BGN,0.694128
TOP,BHD,0.156885
TOP,BIF,1231.747334
TOP,BMD,0.417246
TOP,BND,0.536198
TOP,BOB,2.882804
TOP,BRL,2.277108
TOP,BSD,0.417246
TOP,BTN,37.443971
TOP,BWP,5.497429
TOP,BYN,1.220925
TOP,BZD,0.834493
TOP,CAD,0.571053
TOP,CDF,950.316456
TOP,CHF,0.330731
TOP,CLF,0.009537
TOP,CLP,376.971894
TOP,CNH,2.911765
TOP,CNY,2.92117
TOP,COP,1567.097246
TOP,CRC,206.593824
TOP,CUP,10.013916
TOP,CVE,39.133249
TOP,CZK,8.644395
TOP,DJF,74.153464
TOP,DKK,2.647702
TOP,DOP,26.233068
TOP,DZD,53.861799
TOP,EGP,19.820216
TOP,ERN,6.258697
TOP,ETB,64.719828
TOP,EUR,0.354914
TOP,FJD,0.946772
TOP,FKP,0.309702
TOP,FOK,2.647704
TOP,GBP,0.309712
TOP,GEL,1.123205
TOP,GGP,0.309702
TOP,GHS,4.372452
TOP,GIP,0.309702
TOP,GMD,30.580448
TOP,GNF,3644.417476
TOP,GTQ,3.190014
TOP,GYD,87.124289
TOP,HKD,3.245754
TOP,HNL,10.97041
TOP,HRK,2.674008
TOP,HTG,54.6
TOP,HUF,137.621413
TOP,IDR,6950.852543
TOP,ILS,1.343091
TOP,IMP,0.309702
TOP,INR,37.444732
TOP,IQD,545.603198
TOP,IRR,17459.302326
TOP,ISK,52.079158
TOP,JEP,0.309702
TOP,JMD,66.265035
TOP,JOD,0.295828
TOP,JPY,65.312488
TOP,KES,53.652191
TOP,KGS,36.444175
TOP,KHR,1668.333333
TOP,KID,0.623856
TOP,KMF,174.600247
TOP,KRW,600.519929
TOP,KWD,0.128037
TOP,KYD,0.347705
TOP,KZT,210.588555
TOP,LAK,8992.624958
TOP,LBP,37343.561051
TOP,LKR,129.052547
TOP,LRD,74.083924
TOP,LSL,6.904657
TOP,LYD,2.2518
TOP,MAD,3.79438
TOP,MDL,6.992774
TOP,MGA,1910.305344
TOP,MKD,21.870539
TOP,MMK,873.155602
TOP,MNT,1482.230997
TOP,MOP,3.343006
TOP,MRU,16.59116
TOP,MUR,19.218193
TOP,MVR,6.428433
TOP,MWK,722.222222
TOP,MXN,7.507045
TOP,MYR,1.6875
TOP,MZN,26.62234
TOP,NAD,6.904657
TOP,NGN,601.989667
TOP,NIO,15.295083
TOP,NOK,4.19111
TOP,NPR,59.910353
TOP,NZD,0.722297
TOP,OMR,0.16043
TOP,PAB,0.417246
TOP,PEN,1.399115
TOP,PGK,1.772391
TOP,PHP,24.579171
TOP,PKR,116.91143
TOP,PLN,1.502012
TOP,PYG,2760.560544
TOP,QAR,1.518777
TOP,RON,1.803905
TOP,RSD,41.600237
TOP,RUB,33.342261
TOP,RWF,606.666667
TOP,SAR,1.564674
TOP,SBD,3.385691
TOP,SCR,5.928665
TOP,SDG,249.875187
TOP,SEK,3.839273
TOP,SGD,0.536219
TOP,SHP,0.309702
TOP,SLE,10.016678
TOP,SLL,10016.677789
TOP,SOS,237.579114
TOP,SRD,15.855333
TOP,SSP,1893.442623
TOP,STN,8.695094
TOP,SYP,4598.463912
TOP,SZL,6.904657
TOP,THB,13.219856
TOP,TJS,3.836229
TOP,TMT,1.458333
TOP,TND,1.20122
TOP,TRY,17.8685
TOP,TTD,2.824472
TOP,TVD,0.623856
TOP,TWD,13.058451
TOP,TZS,1026.315789
TOP,UAH,17.581395
TOP,UGX,1507.53012
TOP,USD,0.417255
TOP,UYU,16.297904
TOP,UZS,5005
TOP,VES,125.748564
TOP,VND,10936.282758
TOP,VUV,50.061768
TOP,WST,1.152524
TOP,XAF,232.80033
TOP,XCD,1.126566
TOP,XCG,0.746871
TOP,XDR,0.30279
TOP,XOF,232.80033
TOP,XPF,42.351143
TOP,YER,99.130018
TOP,ZAR,6.904985
TOP,ZMW,9.211656
TOP,ZWG,10.840358
TOP,ZWL,10.840581
TRY,TRY,1
TRY,AED,0.085496
TRY,AFN,1.526884
TRY,ALL,1.918333
TRY,AMD,8.881764
TRY,ANG,0.041672
TRY,AOA,21.839744
TRY,ARS,33.808633
TRY,AUD,0.034846
TRY,AWG,0.041672
TRY,AZN,0.039549
TRY,BAM,0.038766
TRY,BBD,0.04656
TRY,BDT,2.84569
TRY,BGN,8.367582
TRY,BHD,0.008753
TRY,BIF,69.019417
TRY,BMD,0.02328
TRY,BND,0.029923
TRY,BOB,0.161239
TRY,BRL,0.127502
TRY,BSD,0.02328
TRY,BTN,2.091339
TRY,BWP,0.3128
TRY,BYN,0.06795
TRY,BZD,0.04656
TRY,CAD,0.031914
TRY,CDF,53.052239
TRY,CHF,0.018456
TRY,CLF,0.000531
TRY,CLP,21.006989
TRY,CNH,0.162581
TRY,CNY,0.1631
TRY,COP,87.603228
TRY,CRC,11.552275
TRY,CUP,0.558724
TRY,CVE,2.185556
TRY,CZK,0.479751
TRY,DJF,4.137376
TRY,DKK,0.147872
TRY,DOP,1.467239
TRY,DZD,3.011643
TRY,EGP,1.10848
TRY,ERN,0.349203
TRY,ETB,3.612297
TRY,EUR,0.019821
TRY,FJD,0.052869
TRY,FKP,0.017291
TRY,FOK,0.147872
TRY,GBP,0.017291
TRY,GEL,0.062761
TRY,GGP,0.017291
TRY,GHS,0.243313
TRY,GIP,0.017291
TRY,GMD,1.713359
TRY,GNF,203.161072
TRY,GTQ,0.178393
TRY,GYD,4.869178
TRY,HKD,0.181154
TRY,HNL,0.613671
TRY,HRK,0.149341
TRY,HTG,3.04715
TRY,HUF,7.629697
TRY,IDR,388.648892
TRY,ILS,0.07411
TRY,IMP,0.017291
TRY,INR,2.091339
TRY,IQD,30.51073
TRY,IRR,994.269484
TRY,ISK,2.91521
TRY,JEP,0.017291
TRY,JMD,3.70916
TRY,JOD,0.016506
TRY,JPY,3.647801
TRY,KES,2.997991
TRY,KGS,2.035315
TRY,KHR,93.539474
TRY,KID,0.034856
TRY,KMF,9.751265
TRY,KRW,33.571255
TRY,KWD,0.007145
TRY,KYD,0.0194
TRY,KZT,11.740704
TRY,LAK,504.924783
TRY,LBP,2083.575594
TRY,LKR,7.201597
TRY,LRD,4.148981
TRY,LSL,0.3858
TRY,LYD,0.125856
TRY,MAD,0.211875
TRY,MDL,0.390274
TRY,MGA,106.104478
TRY,MKD,1.2186
TRY,MMK,48.877025
TRY,MNT,82.303283
TRY,MOP,0.186589
TRY,MRU,0.927342
TRY,MUR,1.074183
TRY,MVR,0.35945
TRY,MWK,40.545881
TRY,MXN,0.418859
TRY,MYR,0.094431
TRY,MZN,1.485761
TRY,NAD,0.3858
TRY,NGN,33.620129
TRY,NIO,0.855295
TRY,NOK,0.234583
TRY,NPR,3.346142
TRY,NZD,0.040405
TRY,OMR,0.008951
TRY,PAB,0.02328
TRY,PEN,0.078255
TRY,PGK,0.099087
TRY,PHP,1.371359
TRY,PKR,6.524325
TRY,PLN,0.083601
TRY,PYG,155.393581
TRY,QAR,0.08474
TRY,RON,0.100913
TRY,RSD,2.323739
TRY,RUB,1.856482
TRY,RWF,33.91852
TRY,SAR,0.087301
TRY,SBD,0.189263
TRY,SCR,0.331027
TRY,SDG,10.408492
TRY,SEK,0.214468
TRY,SGD,0.029923
TRY,SHP,0.017291
TRY,SLE,0.558553
TRY,SLL,558.552372
TRY,SOS,13.28785
TRY,SRD,0.885967
TRY,SSP,109.672481
TRY,STN,0.485613
TRY,SYP,255.870221
TRY,SZL,0.3858
TRY,THB,0.733815
TRY,TJS,0.215571
TRY,TMT,0.081519
TRY,TND,0.067148
TRY,TOP,0.055964
TRY,TTD,0.15787
TRY,TVD,0.034856
TRY,TWD,0.730218
TRY,TZS,57.479828
TRY,UAH,0.98469
TRY,UGX,84.29107
TRY,USD,0.02328
TRY,UYU,0.911684
TRY,UZS,282.007468
TRY,VES,7.018218
TRY,VND,608.888643
TRY,VUV,2.807335
TRY,WST,0.064357
TRY,XAF,13.001686
TRY,XCD,0.062856
TRY,XCG,0.041672
TRY,XDR,0.016843
TRY,XOF,13.001686
TRY,XPF,2.365273
TRY,YER,5.543701
TRY,ZAR,0.385726
TRY,ZMW,0.515997
TRY,ZWG,0.604835
TRY,ZWL,0.604835
TTD,TTD,1
TTD,AED,0.541945
TTD,AFN,9.679687
TTD,ALL,12.146178
TTD,AMD,56.156124
TTD,ANG,0.264147
TTD,AOA,135.330105
TTD,ARS,214.306093
TTD,AUD,0.22056
TTD,AWG,0.264147
TTD,AZN,0.250264
TTD,BAM,0.231939
TTD,BBD,0.295137
TTD,BDT,18.015971
TTD,BGN,0.231939
TTD,BHD,0.055486
TTD,BIF,435.520919
TTD,BMD,0.147568
TTD,BND,0.189485
TTD,BOB,1.020653
TTD,BRL,0.807229
TTD,BSD,0.147568
TTD,BTN,13.243486
TTD,BWP,1.946369
TTD,BYN,0.432266
TTD,BZD,0.295137
TTD,CAD,0.201807
TTD,CDF,336.012658
TTD,CHF,0.116845
TTD,CLF,0.003381
TTD,CLP,133.635539
TTD,CNH,1.032213
TTD,CNY,1.033115
TTD,COP,554.827825
TTD,CRC,73.144248
TTD,CUP,3.54164
TTD,CVE,13.076159
TTD,CZK,3.040429
TTD,DJF,26.225989
TTD,DKK,0.884715
TTD,DOP,9.287787
TTD,DZD,19.069679
TTD,EGP,7.017311
TTD,ERN,2.213525
TTD,ETB,22.883621
TTD,EUR,0.118969
TTD,FJD,0.334663
TTD,FKP,0.107619
TTD,FOK,0.884714
TTD,GBP,0.107651
TTD,GEL,0.397142
TTD,GGP,0.107619
TTD,GHS,1.54601
TTD,GIP,0.107619
TTD,GMD,10.812627
TTD,GNF,1288.592233
TTD,GTQ,1.12942
TTD,GYD,30.805385
TTD,HKD,1.147082
TTD,HNL,3.884062
TTD,HRK,0.893505
TTD,HTG,19.305455
TTD,HUF,48.312029
TTD,IDR,2464.058842
TTD,ILS,0.470026
TTD,IMP,0.107619
TTD,INR,13.243486
TTD,IQD,192.914244
TTD,IRR,6173.255814
TTD,ISK,18.461924
TTD,JEP,0.107619
TTD,JMD,23.461131
TTD,JOD,0.104626
TTD,JPY,23.09259
TTD,KES,18.995462
TTD,KGS,12.885922
TTD,KHR,589.888889
TTD,KID,0.22056
TTD,KMF,58.34171
TTD,KRW,212.882727
TTD,KWD,0.045331
TTD,KYD,0.122974
TTD,KZT,74.558666
TTD,LAK,3183.831654
TTD,LBP,13207.364668
TTD,LKR,45.614951
TTD,LRD,26.229401
TTD,LSL,2.439186
TTD,LYD,0.796191
TTD,MAD,1.343393
TTD,MDL,2.475778
TTD,MGA,675.445293
TTD,MKD,7.73298
TTD,MMK,309.139372
TTD,MNT,524.086871
TTD,MOP,1.181494
TTD,MRU,5.866298
TTD,MUR,6.80417
TTD,MVR,2.275976
TTD,MWK,255.363155
TTD,MXN,2.649173
TTD,MYR,0.598214
TTD,MZN,9.413121
TTD,NAD,2.439186
TTD,NGN,213.133669
TTD,NIO,5.415199
TTD,NOK,1.485737
TTD,NPR,21.189578
TTD,NZD,0.255681
TTD,OMR,0.05674
TTD,PAB,0.147568
TTD,PEN,0.495355
TTD,PGK,0.627513
TTD,PHP,8.691038
TTD,PKR,41.392212
TTD,PLN,0.53016
TTD,PYG,977.385495
TTD,QAR,0.537149
TTD,RON,0.639479
TTD,RSD,14.728479
TTD,RUB,11.804687
TTD,RWF,214.505051
TTD,SAR,0.553381
TTD,SBD,1.200785
TTD,SCR,2.099038
TTD,SDG,88.350807
TTD,SEK,1.357274
TTD,SGD,0.189485
TTD,SHP,0.107619
TTD,SLE,3.541694
TTD,SLL,3541.694463
TTD,SOS,84.003165
TTD,SRD,5.606125
TTD,SSP,669.482976
TTD,STN,2.905418
TTD,SYP,1628.07879
TTD,SZL,2.439186
TTD,THB,4.66899
TTD,TJS,1.356413
TTD,TMT,0.515637
TTD,TND,0.42529
TTD,TOP,0.354049
TTD,TRY,6.334336
TTD,TVD,0.22056
TTD,TWD,4.623324
TTD,TZS,362.884484
TTD,UAH,6.232558
TTD,UGX,533.032129
TTD,USD,0.147568
TTD,UYU,5.770256
TTD,UZS,1769.666667
TTD,VES,44.472831
TTD,VND,3871.973206
TTD,VUV,17.686504
TTD,WST,0.408444
TTD,XAF,77.788947
TTD,XCD,0.398434
TTD,XCG,0.264147
TTD,XDR,0.107086
TTD,XOF,77.788947
TTD,XPF,14.151401
TTD,YER,35.096834
TTD,ZAR,2.439186
TTD,ZMW,3.257055
TTD,ZWG,3.833928
TTD,ZWL,3.833931
TVD,TVD,1
TVD,AED,2.452574
TVD,AFN,43.874472
TVD,ALL,55.122427
TVD,AMD,255.090568
TVD,ANG,1.1954
TVD,AOA,627.822236
TVD,ARS,969.843456
TVD,AUD,1
TVD,AWG,1.1954
TVD,AZN,1.135842
TVD,BAM,1.112314
TVD,BBD,1.335643
TVD,BDT,81.685058
TVD,BGN,1.112314
TVD,BHD,0.251101
TVD,BIF,1985.145631
TVD,BMD,0.667821
TVD,BND,0.858498
TVD,BOB,4.633125
TVD,BRL,3.65911
TVD,BSD,0.667821
TVD,BTN,60.064346
TVD,BWP,9.112397
TVD,BYN,1.950641
TVD,BZD,1.335643
TVD,CAD,0.915373
TVD,CDF,1525.895522
TVD,CHF,0.529595
TVD,CLF,0.01526
TVD,CLP,603.840291
TVD,CNH,4.664605
TVD,CNY,4.670694
TVD,COP,2517.241209
TVD,CRC,331.949431
TVD,CUP,16.027711
TVD,CVE,62.709578
TVD,CZK,13.781158
TVD,DJF,118.685866
TVD,DKK,4.242845
TVD,DOP,42.160439
TVD,DZD,86.538246
TVD,EGP,31.838392
TVD,ERN,10.017319
TVD,ETB,103.897358
TVD,EUR,0.568786
TVD,FJD,1.519886
TVD,FKP,0.496141
TVD,FOK,4.242806
TVD,GBP,0.496414
TVD,GEL,1.802549
TVD,GGP,0.496141
TVD,GHS,7.000033
TVD,GIP,0.496141
TVD,GMD,49.292758
TVD,GNF,5844.872984
TVD,GTQ,5.126053
TVD,GYD,140.047945
TVD,HKD,5.19911
TVD,HNL,17.633565
TVD,HRK,4.284998
TVD,HTG,87.64252
TVD,HUF,219.032418
TVD,IDR,11152.04351
TVD,ILS,2.126198
TVD,IMP,0.496141
TVD,INR,60.051103
TVD,IQD,877.553648
TVD,IRR,28556.82356
TVD,ISK,83.757357
TVD,JEP,0.496141
TVD,JMD,106.58084
TVD,JOD,0.473485
TVD,JPY,104.663229
TVD,KES,86.201238
TVD,KGS,58.45575
TVD,KHR,2690.394737
TVD,KID,1
TVD,KMF,279.790413
TVD,KRW,964.042497
TVD,KWD,0.204894
TVD,KYD,0.556518
TVD,KZT,336.918808
TVD,LAK,14508.827533
TVD,LBP,59770.004703
TVD,LKR,207.110694
TVD,LRD,119.218963
TVD,LSL,11.064299
TVD,LYD,3.619899
TVD,MAD,6.084935
TVD,MDL,11.208673
TVD,MGA,3051.791045
TVD,MKD,35.0539
TVD,MMK,1404.461299
TVD,MNT,2360.647859
TVD,MOP,5.353553
TVD,MRU,26.672319
TVD,MUR,30.707035
TVD,MVR,10.328641
TVD,MWK,1166.491586
TVD,MXN,12.01064
TVD,MYR,2.7124
TVD,MZN,42.744823
TVD,NAD,11.064299
TVD,NGN,966.496209
TVD,NIO,24.576518
TVD,NOK,6.728948
TVD,NPR,96.102953
TVD,NZD,1.159499
TVD,OMR,0.256775
TVD,PAB,0.667821
TVD,PEN,2.245781
TVD,PGK,2.847227
TVD,PHP,39.382389
TVD,PKR,187.194446
TVD,PLN,2.401911
TVD,PYG,4465.149998
TVD,QAR,2.430869
TVD,RON,2.90096
TVD,RSD,66.724258
TVD,RUB,53.126134
TVD,RWF,975.82427
TVD,SAR,2.50433
TVD,SBD,5.418534
TVD,SCR,9.516167
TVD,SDG,299.370425
TVD,SEK,6.153864
TVD,SGD,0.858759
TVD,SHP,0.496141
TVD,SLE,16.022981
TVD,SLL,16022.783509
TVD,SOS,382.186916
TVD,SRD,25.482303
TVD,SSP,3155.860542
TVD,STN,13.933566
TVD,SYP,7352.282466
TVD,SZL,11.064299
TVD,THB,21.10154
TVD,TJS,6.184608
TVD,TMT,2.338746
TVD,TND,1.929105
TVD,TOP,1.602934
TVD,TRY,28.689688
TVD,TTD,4.533921
TVD,TWD,20.962276
TVD,TZS,1653.67528
TVD,UAH,28.293099
TVD,UGX,2425.022721
TVD,USD,0.667821
TVD,UYU,26.196808
TVD,UZS,8099.535983
TVD,VES,201.264384
TVD,VND,17478.801723
TVD,VUV,80.639127
TVD,WST,1.844334
TVD,XAF,373.053884
TVD,XCD,1.803117
TVD,XCG,1.1954
TVD,XDR,0.484394
TVD,XOF,373.053884
TVD,XPF,67.866135
TVD,YER,159.295809
TVD,ZAR,11.059848
TVD,ZMW,14.845055
TVD,ZWG,17.350464
TVD,ZWL,17.350678
TWD,TWD,1
TWD,AED,0.116974
TWD,AFN,2.096319
TWD,ALL,2.627081
TWD,AMD,12.146861
TWD,ANG,0.057014
TWD,AOA,29.659754
TWD,ARS,46.255947
TWD,AUD,0.047705
TWD,AWG,0.057014
TWD,AZN,0.054144
TWD,BAM,0.053103
TWD,BBD,0.063702
TWD,BDT,3.898562
TWD,BGN,0.053103
TWD,BHD,0.011976
TWD,BIF,94.299369
TWD,BMD,0.031851
TWD,BND,0.040987
TWD,BOB,0.220758
TWD,BRL,0.174567
TWD,BSD,0.031851
TWD,BTN,2.867291
TWD,BWP,0.425902
TWD,BYN,0.093497
TWD,BZD,0.063702
TWD,CAD,0.043683
TWD,CDF,72.65495
TWD,CHF,0.025265
TWD,CLF,0.00073
TWD,CLP,28.842821
TWD,CNH,0.22269
TWD,CNY,0.2231
TWD,COP,120.045508
TWD,CRC,15.822586
TWD,CUP,0.764429
TWD,CVE,2.993793
TWD,CZK,0.657552
TWD,DJF,5.660632
TWD,DKK,0.202556
TWD,DOP,2.008984
TWD,DZD,4.125893
TWD,EGP,1.520264
TWD,ERN,0.477768
TWD,ETB,4.947681
TWD,EUR,0.027151
TWD,FJD,0.072465
TWD,FKP,0.023698
TWD,FOK,0.202556
TWD,GBP,0.023688
TWD,GEL,0.085876
TWD,GGP,0.023698
TWD,GHS,0.333974
TWD,GIP,0.023698
TWD,GMD,2.344927
TWD,GNF,278.64877
TWD,GTQ,0.244331
TWD,GYD,6.663646
TWD,HKD,0.248057
TWD,HNL,0.840164
TWD,HRK,0.204568
TWD,HTG,4.173886
TWD,HUF,10.464022
TWD,IDR,531.487481
TWD,ILS,0.101271
TWD,IMP,0.023698
TWD,INR,2.867293
TWD,IQD,41.739221
TWD,IRR,1355.274485
TWD,ISK,3.995853
TWD,JEP,0.023698
TWD,JMD,5.07244
TWD,JOD,0.022583
TWD,JPY,4.995138
TWD,KES,4.110477
TWD,KGS,2.786625
TWD,KHR,127.751517
TWD,KID,0.047705
TWD,KMF,13.357362
TWD,KRW,45.952376
TWD,KWD,0.00975
TWD,KYD,0.026543
TWD,KZT,16.060637
TWD,LAK,690.118358
TWD,LBP,2850.684987
TWD,LKR,9.86961
TWD,LRD,5.673238
TWD,LSL,0.528401
TWD,LYD,0.172232
TWD,MAD,0.290552
TWD,MDL,0.534456
TWD,MGA,145.779331
TWD,MKD,1.672153
TWD,MMK,66.925022
TWD,MNT,112.811103
TWD,MOP,0.255499
TWD,MRU,1.269014
TWD,MUR,1.472502
TWD,MVR,0.492398
TWD,MWK,55.444307
TWD,MXN,0.573215
TWD,MYR,0.129291
TWD,MZN,2.036834
TWD,NAD,0.528401
TWD,NGN,46.087517
TWD,NIO,1.171663
TWD,NOK,0.321282
TWD,NPR,4.587666
TWD,NZD,0.055298
TWD,OMR,0.012247
TWD,PAB,0.031851
TWD,PEN,0.10716
TWD,PGK,0.135709
TWD,PHP,1.877752
TWD,PKR,8.939489
TWD,PLN,0.11466
TWD,PYG,211.453529
TWD,QAR,0.115938
TWD,RON,0.1384
TWD,RSD,3.185428
TWD,RUB,2.540056
TWD,RWF,46.463241
TWD,SAR,0.119442
TWD,SBD,0.259645
TWD,SCR,0.453717
TWD,SDG,17.332826
TWD,SEK,0.293747
TWD,SGD,0.040987
TWD,SHP,0.023698
TWD,SLE,0.765844
TWD,SLL,765.843896
TWD,SOS,18.176136
TWD,SRD,1.212609
TWD,SSP,147.294727
TWD,STN,0.665197
TWD,SYP,351.164833
TWD,SZL,0.528401
TWD,THB,1.006423
TWD,TJS,0.293306
TWD,TMT,0.1115
TWD,TND,0.092026
TWD,TOP,0.076579
TWD,TRY,1.369455
TWD,TTD,0.216295
TWD,TVD,0.047705
TWD,TZS,78.680879
TWD,UAH,1.348785
TWD,UGX,115.462265
TWD,USD,0.031851
TWD,UYU,1.248076
TWD,UZS,385.125854
TWD,VES,9.599047
TWD,VND,833.487293
TWD,VUV,3.825501
TWD,WST,0.088212
TWD,XAF,17.809816
TWD,XCD,0.085998
TWD,XCG,0.057014
TWD,XDR,0.023114
TWD,XOF,17.809816
TWD,XPF,3.23997
TWD,YER,7.593072
TWD,ZAR,0.528401
TWD,ZMW,0.706265
TWD,ZWG,0.827517
TWD,ZWL,0.827518
TZS,TZS,1
TZS,AED,0.0015
TZS,AFN,0.026812
TZS,ALL,0.033457
TZS,AMD,0.15477
TZS,ANG,0.000731
TZS,AOA,0.376257
TZS,ARS,0.593352
TZS,AUD,0.000605
TZS,AWG,0.000731
TZS,AZN,0.00069
TZS,BAM,0.000678
TZS,BBD,0.000817
TZS,BDT,0.049533
TZS,BGN,0.000678
TZS,BHD,0.000154
TZS,BIF,1.201522
TZS,BMD,0.000409
TZS,BND,0.00052
TZS,BOB,0.002811
TZS,BRL,0.002215
TZS,BSD,0.000409
TZS,BTN,0.036347
TZS,BWP,0.005429
TZS,BYN,0.001192
TZS,BZD,0.000817
